SZG;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;N.Cilindro;Propriedade;Cod. Proprie;Loja Proprie;Nome Proprie;Capacidade;Dt.Fabric;Dt.Validade;Cod. Barras;Cil. Cond.;Dt.Cond.Cil.;Peso Cilindr;Org Inspetor;Bloqueado?;Fabricante;Filial Propr;Revisado?;N.Pinado Cil;N.Usado Cli.;Cod.Produto;Desc.Produto;Cod.Prod.BP3;Desc.Prod.P3;Status;Tp Embalagem;Cod.Memo 1;Dt.Inc.Cad.
1;94010;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94010C0068010716;Nao;  /  /  ;71,6;SBI;Não;GBC    ;;Sim;94010;94010;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94011;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94011C006801072016;Nao;  /  /  ;71,6;SBI;Não;GBC    ;;Sim;94011;94011;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94012;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/04/2018;01/04/2023;94012C005001042018;Nao;  /  /  ;52;SBI;Não;MAT SA ;;Sim;J94012;J94012;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;94012;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2016;01/10/2021;94012C006801102016;Nao;  /  /  ;71,6;SBI;Não;GBC    ;;Sim;94012;94012;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94013;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2016;01/10/2021;94013C0068011016;Nao;  /  /  ;71,6;SBI;Não;GBC    ;;Sim;94013;94013;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94014;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/09/2016;01/09/2021;94014C005001092016;Nao;  /  /  ;55,9;SBI;Não;MAT SA ;;Sim;J94014;J94014;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;94014;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2014;01/01/2019;94014C0068010114;Nao;  /  /  ;71,5;SBI;Não;GBC    ;;Sim;94014;94014;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94015;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2017;01/01/2022;94015C0068010117;Nao;  /  /  ;71,5;SBI;Não;GBC    ;;Sim;94015;94015;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94016;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2017;01/01/2022;94016C006801012017;Nao;  /  /  ;71,5;SBI;Não;GBC    ;;Sim;94016;94016;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94017;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2018;01/01/2023;94017C006801012018;Nao;  /  /  ;68,5;SBI;Não;GBC    ;;Sim;94017;94017;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94018;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2016;01/10/2021;94018C006801102016;Nao;  /  /  ;72,4;SBI;Não;GBC    ;;Sim;94018;94018;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94019;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2018;01/01/2023;94019C006801012018;Nao;  /  /  ;71,5;SBI;Não;GBC    ;;Sim;94019;94019;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94020;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94020C006801032016;Nao;  /  /  ;71,3;SBI;Não;GBC    ;;Sim;94020;94020;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94021;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94021C006801032016;Nao;  /  /  ;71,9;SBI;Não;GBC    ;;Sim;94021;94021;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94021;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/09/2018;01/09/2023;94021C005001092018;Nao;  /  /  ;54,9;SBI;Não;MAT SA ;;Sim;J94021;J94021;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94022;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/05/2016;01/05/2021;94022C0068010516;Nao;  /  /  ;72,8;SBI;Não;GBC    ;1;Sim;94022;94022;MT0000025;CILINDRO CAPACIDADE 68 KGS;EM0060013;CILINDRO CAPACIDADE 68 KGS;Em Uso      ;Cilindro;;  /  /  
1;94023;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2016;01/08/2021;94023C006801082016;Nao;  /  /  ;71,4;SBI;Não;GBC    ;;Sim;94023;94023;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94024;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;30/07/2021;94024C0068010716;Nao;  /  /  ;71,5;SBI;Não;Gifel  ;;;94024;94024;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94024;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/04/2018;01/04/2023;94024C005001042018;Nao;  /  /  ;54,4;SBI;Não;MAT SA ;;Sim;94024;94024;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;94025;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94025C0068010316;Nao;  /  /  ;72,4;SBI;Não;GBC    ;;Sim;94025;94025;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94026;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94026C006801032016;Nao;  /  /  ;72,4;SBI;Não;GBC    ;;Sim;94026;94026;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94027;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2014;30/03/2024;94027C0068010114;Nao;  /  /  ;70;SBI;Não;GBC    ;;Sim;94027;94027;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;683360;  /  /  
1;94028;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2016;01/08/2021;94028C0068010816;Nao;  /  /  ;71;SBI;Não;GBC    ;;Sim;94028;94028;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94029;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94029C006801032016;Nao;  /  /  ;73,2;SBI;Não;GBC    ;;Sim;94029;94029;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94030;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2016;01/10/2021;94030C006801102016;Nao;  /  /  ;71,6;SBI;Não;GBC    ;;Sim;94030;94030;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94031;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94031C0068010716;Nao;  /  /  ;71,7;SBI;Não;GBC    ;;Sim;94031;94031;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94032;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2015;01/10/2020;94032C0068011015;Nao;  /  /  ;70,2;SBI;Não;GBC    ;;Sim;94032;94032;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94033;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2015;01/10/2020;94033C006801102015;Nao;  /  /  ;70,2;SBI;Não;GBC    ;;Sim;94033;94033;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94033;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/09/2018;01/09/2023;94033C005001092018;Nao;  /  /  ;54,3;SBI;Não;MAT SA ;;Sim;J94033;J94033;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94034;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/02/2016;01/02/2021;94034C006801022016;Nao;  /  /  ;73,3;SBI;Não;GBC    ;;Sim;94034;94034;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94034;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/09/2014;01/09/2019;94034C005001092014;Nao;  /  /  ;55,8;SBI;Não;MAT SA ;;Sim;J94034;J94034;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94035;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94035C006801032016;Nao;  /  /  ;70,9;SBI;Não;GBC    ;;Sim;94035;94035;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94037;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;30/03/2024;94037C006801032016;Nao;  /  /  ;72;SBI;Não;GBC    ;;Sim;94037;94037;MT0000025;;;;Em Uso      ;Cilindro;683359;  /  /  
1;94038;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/09/2014;01/09/2019;94038C005001092014;Nao;  /  /  ;54,1;SBI;Não;MAT SA ;;Sim;J94038;J94038;MT0000024;;;;Em Uso      ;Cilindro;;  /  /  
1;94038;Cliente;1840;A;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2016;01/11/2021;94038C0068011116;Nao;  /  /  ;70,2;SBI;Não;GBC    ;;Sim;94038;94038;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94039;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/05/2016;01/05/2021;94039C0068010516;Nao;  /  /  ;70,8;SBI;Não;GBC    ;;Sim;94039;94039;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94040;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94040C006801072016;Nao;  /  /  ;73;SBI;Não;GBC    ;;Sim;94040;94040;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94041;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/05/2016;01/05/2021;94041C0068010516;Nao;  /  /  ;70,1;SBI;Não;GBC    ;;Sim;94041;94041;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94042;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2015;01/01/2020;94042C0068010115;Nao;  /  /  ;73,6;SBI;Não;GBC    ;;Sim;94042;94042;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94043;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2015;01/11/2020;94043C006801112015;Nao;  /  /  ;71,5;SBI;Não;GBC    ;;Sim;94043;94043;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94044;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2016;01/01/2021;94044C0068010116;Nao;  /  /  ;73;SBI;Não;GBC    ;;Sim;94044;94044;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94045;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/03/2014;01/03/2019;94045C005001032014;Sim;  /  /  ;54,1;SBI;Sim;MAT SA ;;Sim;J94045;J94045;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Bloqueado   ;Cilindro;;  /  /  
1;94046;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94046C006801032016;Nao;  /  /  ;73;SBI;Não;GBC    ;;Sim;94046;94046;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94047;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94047C0068010716;Nao;  /  /  ;71,2;SBI;Não;GBC    ;;Sim;94047;94047;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94048;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94048C006801032016;Nao;  /  /  ;73;SBI;Não;GBC    ;;Sim;94048;94048;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94049;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/12/2015;01/12/2020;94049C0068011215;Nao;  /  /  ;72;SBI;Não;GBC    ;;Sim;94049;94049;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94050;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94050C0068010616;Nao;  /  /  ;71,7;SBI;Não;GBC    ;;Sim;94050;94050;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94051;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/12/2018;01/12/2023;94051C005001122018;Nao;  /  /  ;53,6;SBI;Não;MAT SA ;;Sim;J94051;J94051;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94051;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2014;01/03/2019;94051C0068010314;Nao;  /  /  ;70;SBI;Sim;GBC    ;;Sim;94051;94051;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Bloqueado   ;Cilindro;;  /  /  
1;94052;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94052C0068010616;Nao;  /  /  ;71,7;SBI;Não;GBC    ;;Sim;94052;94052;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94053;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94053C006801062016;Nao;  /  /  ;70,2;SBI;Não;GBC    ;;Sim;94053;94053;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94054;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94054C006801032016;Nao;  /  /  ;72,6;SBI;Não;GBC    ;;Sim;94054;94054;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94054;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/01/2014;30/03/2024;94054C005001012014;Nao;  /  /  ;54,8;SBI;Não;MAT SA ;;Sim;J94054;J94054;MT0000024;;;;Em Uso      ;Cilindro;683581;  /  /  
1;94056;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/05/2016;01/05/2021;94056C006801052016;Nao;  /  /  ;73;SBI;Não;GBC    ;;Sim;94056;94056;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94057;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2016;01/08/2021;94057C006801082016;Nao;  /  /  ;71,9;SBI;Não;GBC    ;;Sim;94057;94057;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94058;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2016;01/11/2021;94058C006801112016;Nao;  /  /  ;70,6;SBI;Não;GBC    ;;Sim;94058;94058;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94059;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/05/2016;01/05/2021;94059C006801052016;Nao;  /  /  ;72,2;SBI;Não;GBC    ;;Sim;94059;94059;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94060;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94060C006801072016;Nao;  /  /  ;70,3;SBI;Não;GBC    ;;Sim;J94060;J94060;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94060;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/02/2014;01/02/2018;94060C0050010214;Nao;  /  /  ;55;SBI;Não;MAT SA ;;Sim;J94060;J94060;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94061;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/01/2014;01/01/2019;94061C0050010114;Nao;  /  /  ;55;SBI;Não;MAT SA ;;Sim;94061;94061;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94061;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2018;01/03/2023;94061C0068010318;Nao;  /  /  ;71;SBI;Não;GBC    ;;Sim;94061;94061;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94062;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/04/2016;01/04/2021;94062C006801042016;Nao;  /  /  ;72,6;SBI;Não;GBC    ;;Sim;94062;94062;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94063;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/11/2013;01/11/2018;94063C0050011113;Sim;  /  /  ;55,4;SBI;Não;MAT SA ;;Sim;J94063;J94063;MT0000024;CILINDRO CAPACIDADE 50 KGS;EM0060012;CILINDRO CAPACIDADE 50 KGS;Em Uso      ;Cilindro;;  /  /  
1;94063;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/12/2015;01/12/2020;94063C0068011215;Nao;  /  /  ;72,2;SBI;Não;GBC    ;;Sim;94063;94063;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94064;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/12/2015;01/12/2020;94064C006801122015;Nao;  /  /  ;72,2;SBI;Não;GBC    ;;Sim;94064;94064;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94065;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2016;01/01/2021;94065C0068010116;Nao;  /  /  ;71,1;SBI;Não;GBC    ;;Sim;94065;94065;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94066;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94066C0068010616;Nao;  /  /  ;72,3;SBI;Não;GBC    ;;Sim;94066;94066;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94067;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94067C006801062016;Nao;  /  /  ;72,3;SBI;Não;GBC    ;;Sim;94067;94067;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94067;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/01/2019;01/01/2024;94067C005001012019;Nao;  /  /  ;55,4;SBI;Não;MAT SA ;;Sim;J94067;J94067;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94068;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/04/2016;01/04/2021;94068C006801042016;Nao;  /  /  ;71,4;SBI;Não;GBC    ;;Sim;94068;94068;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94069;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2017;01/06/2021;94069C0068010617;Nao;  /  /  ;71,1;SBI;Não;GBC    ;;Sim;94069;94069;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94070;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/05/2016;01/05/2021;94070C006801052016;Nao;  /  /  ;70,8;SBI;Não;GBC    ;;Sim;94070;94070;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94071;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2016;01/01/1951;94071C006801012016;Nao;  /  /  ;72,1;SBI;Não;GBC    ;;Sim;94071;94071;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94072;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/02/2014;30/03/2024;94072C0050010214;Nao;  /  /  ;57,3;SBI;Não;MAT SA ;;Sim;J94072;J94072;MT0000024;;;;Em Uso      ;Cilindro;683305;  /  /  
1;94072;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/12/2015;01/12/2020;94072C006801122015;Nao;  /  /  ;72,5;SBI;Não;GBC    ;;Sim;94072;94072;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94073;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94073C0068010316;Nao;  /  /  ;70,6;SBI;Não;GBC    ;;Sim;94073;94073;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94074;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2018;01/03/2018;94074C006801072018;Sim;  /  /  ;72,3;SBI;Não;GBC    ;;Sim;94074;94074;MT0000025;;;;Em Uso      ;Cilindro;682488;  /  /  
1;94076;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2016;01/03/2021;94076C006801032016;Nao;  /  /  ;70,6;SBI;Não;GBC    ;;Sim;94076;94076;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94077;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;02/07/2016;02/07/2021;94077C006802072016;Nao;  /  /  ;71,7;SBI;Não;GBC    ;;Sim;94071;94071;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94078;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2016;01/08/2021;94078C006801082016;Nao;  /  /  ;70,9;SBI;Não;GBC    ;;Sim;94078;94078;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94079;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2015;01/06/2020;94079C0068010615;Nao;  /  /  ;73,5;SBI;Não;GBC    ;;Sim;94079;94079;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94081;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/02/2016;01/02/2021;94081C006801022016;Nao;  /  /  ;73,7;SBI;Não;GBC    ;;Sim;94081;94081;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94083;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;27/09/2018;27/09/2023;94083C0050270918;Sim;  /  /  ;50;SBI;Não;MAT SA ;;Sim;J94083;J94083;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94084;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/09/2015;01/09/2020;94084C006801092015;Nao;  /  /  ;71,1;SBI;Não;MAT SA ;;Sim;94084;94084;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94085;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;50;01/02/2014;28/02/2024;94085C005001022014;Nao;  /  /  ;55,3;SBI;Não;MAT SA ;;Sim;J94085;J94085;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;681777;  /  /  
1;94085;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/04/2016;01/04/2021;94085C0068010416;Nao;  /  /  ;72,1;SBI;Não;GBC    ;;Sim;94085;94085;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94086;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/04/2016;01/04/2021;94086C006801042016;Nao;  /  /  ;72,1;SBI;Não;GBC    ;;Sim;94086;94086;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94087;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94087C006801062016;Nao;  /  /  ;71,9;SBI;Não;GBC    ;;Sim;94087;94087;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;94088;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/04/2016;01/04/2021;94088C006801042016;Nao;  /  /  ;73,5;SBI;Não;GBC    ;;Sim;94088;94088;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94089;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2016;01/06/2021;94089C0068010616;Nao;  /  /  ;71,5;SBI;Não;GBC    ;;Sim;94089;94089;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;9409;Cliente;1827;1;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;900;01/01/1999;18/11/2019;9409C0900010199;Nao;  /  /  ;735;SBI;Não;CBC    ;;Sim;9409;9409;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94090;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2016;01/10/2021;94090C006801102016;Nao;  /  /  ;62;SBI;Não;GBC    ;;Sim;94090;94090;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;94091;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2016;01/07/2021;94091C006801072016;Nao;  /  /  ;70,9;SBI;Não;GBC    ;;Sim;94091;94091;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
